Drug,Age,Condition,Date,EaseofUse,Satisfaction,Sex,UsefulCount,Effectiveness
praziquantel tablet,25-34,A Tapeworm Infection - Taeniasis,9/30/13,2,3,Male,0,5
prednisolone,6-Mar,Asthma,1/3/10,5,1,Male,0,1
prednisolone, ,Asthma,7/29/14,3,3, ,0,3
prednisolone, ,Lung Fibrosis,4/28/10,3,3, ,0,3
prednisolone, ,Other,11/7/07,5,5, ,3,5
prednisolone,25-34,Liver Problems,12/3/11,4,5,Female,0,5
"prednisolone acetate suspension, drops (final dose form)", ,Severe Inflammation of the Eye,4/27/11,4,4, ,0,4
prednisolone sod phos (bulk) powder,0-2,Other,2/26/08,1,3,Female,0,3
prednisolone sodium phos odt,6-Mar,Asthma,12/15/08,4,4,Female,2,3
prednisolone sodium phosphate,6-Mar,Asthma,12/15/08,4,4,Female,2,3
prednisolone tablet,6-Mar,Asthma,1/3/10,5,1,Male,0,1
prednisolone tablet, ,Asthma,7/29/14,3,3, ,0,3
prednisolone tablet, ,Lung Fibrosis,4/28/10,3,3, ,0,3
prednisolone tablet, ,Other,11/7/07,5,5, ,3,5
prednisolone tablet,25-34,Liver Problems,12/3/11,4,5,Female,0,5
prednisone,12-Jul,Asthma,2/23/08,3,3,Male,0,2
prednisone,12-Jul,Asthma,1/17/08,4,4,Female,0,4
prednisone,12-Jul,Asthma,4/25/12,5,2,Female,0,3
prednisone, ,Rheumatoid Arthritis,10/19/12,5,5,Male,0,5
prednisone, ,Low Platelet Count and Bleeding from Immune Response,7/26/12,3,2,Female,1,3
prednisone, ,Asthma,9/4/09,3,3, ,0,3
prednisone, ,Asthma,6/20/08,5,3, ,3,5
prednisone, ,Bell's Palsy Paralysis of One Side of the Face,6/20/08,4,3, ,1,4
prednisone, ,Rheumatoid Arthritis,4/26/08,3,3,Female,2,3
prednisone, ,Asthma,2/17/08,3,3, ,0,3
prednisone, ,Skin Condition,1/18/08,4,2, ,0,3
prednisone, ,Allergic Reaction causing Serum Sickness,1/15/08,5,5,Female,0,5
prednisone, ,"Muscle Pain and Stiffness in Shoulder, Neck and Pelvis",3/28/13,5,5, ,0,5
prednisone, ,Other,2/1/13,5,3,Female,1,3
prednisone, ,Giant Hives,11/18/09,5,4, ,0,4
prednisone, ,Asthma,12/27/07,5,5,Male,0,5
prednisone, ,Obstructive Pulmonary Disease,12/14/07,5,4, ,8,4
prednisone, ,Skin Condition,10/19/07,5,4, ,1,4
prednisone, ,Inflammation of the Elbow and Surrounding Tissue,12/15/11,3,3, ,0,3
prednisone, ,Inflammatory Bowel Disease,12/3/11,5,1, ,0,3
prednisone, ,Inflammation of the Joints due to Gout,9/27/11,5,5, ,2,5
prednisone, ,Cancer of Prostate that has Spread to Other Part of Body,5/9/11,5,2, ,0,1
prednisone, ,Skin Rash with Sloughing,4/9/09,5,5,Male,1,5
prednisone, ,Blistering Skin Diseases,3/29/09,3,3, ,0,3
prednisone, ,Inflammation of the Nose due to an Allergy,3/13/09,3,3, ,0,4
prednisone, ,Asthma,1/6/09,4,5,Male,0,4
prednisone, ,Inflammation of the Nose due to an Allergy,12/30/08,4,4, ,1,5
prednisone, ,Rheumatoid Arthritis,12/9/08,4,4, ,1,3
prednisone, ,Sarcoidosis,8/11/10,5,5,Female,1,5
prednisone, ,Skin Condition,9/15/08,4,4, ,0,4
prednisone,13-18,Skin Condition,9/18/07,3,3,Male,2,5
prednisone,13-18,Allergic Reaction causing Serum Sickness,7/2/10,5,5,Female,0,5
prednisone,13-18,Skin Condition,6/1/10,5,5,Male,0,5
prednisone,13-18,Skin Condition,3/26/10,5,5,Male,0,5
prednisone,13-18,Other,2/16/08,5,5,Female,0,5
prednisone,13-18,Rheumatic Disease causing Pain & Stiffness in Backbone,4/1/11,1,1,Male,0,1
prednisone,19-24,Crohn's Disease,12/22/13,5,5,Male,0,5
prednisone,19-24,Inflammatory Bowel Disease,2/28/08,5,5,Female,2,5
prednisone,19-24,Chronic Malignant T-Cell Lymphoma of the Skin,11/13/07,2,2,Female,1,2
prednisone,19-24,Asthma,11/19/11,5,5,Female,2,5
prednisone,19-24,Other,3/17/09,5,5,Female,0,5
prednisone,19-24,Asthma,10/29/10,5,4,Female,0,4
prednisone,19-24,Other,12/1/08,2,2,Female,0,4
prednisone,25-34,Inflammatory Bowel Disease,9/28/07,5,5,Female,7,5
prednisone,25-34,Addison's Disease,9/27/07,2,3,Female,4,4
prednisone,25-34,Other,6/19/12,1,1,Female,4,4
prednisone,25-34,Rheumatoid Arthritis,9/3/09,5,3,Female,0,2
prednisone,25-34,Asthma,12/31/09,5,5,Female,0,5
prednisone,25-34,Joint Inflammatory Disease in Children and Young Adults,3/13/08,4,4,Female,0,4
prednisone,25-34,Disease in which Body has Immune Response Against Itself,12/7/09,1,1,Female,0,2
prednisone,25-34,Systemic Lupus Erythematosus,11/5/07,5,3,Female,3,5
prednisone,25-34,Asthma,11/1/07,5,2,Female,0,5
prednisone,25-34,Asthma,10/26/07,4,2,Female,0,5
prednisone,25-34,Allergic Reaction caused by a Drug,5/6/12,5,5,Female,0,5
prednisone,25-34,Atopic Dermatitis,5/22/09,3,3,Female,0,4
prednisone,25-34,Asthma,4/19/09,4,4,Male,1,4
prednisone,25-34,Asthma,4/19/09,3,5,Female,3,4
prednisone,25-34,Worsening of Asthma,3/6/09,5,5,Female,2,5
prednisone,25-34,Crohn's Disease,2/5/09,2,2,Male,0,1
prednisone,25-34,Giant Hives,12/19/08,4,1,Male,0,2
prednisone,25-34,Crohn's Disease,11/30/08,3,3,Male,0,4
prednisone,25-34,Disease in which Body has Immune Response Against Itself,9/23/10,3,3,Male,0,3
prednisone,25-34,Sarcoidosis,9/1/10,4,2,Female,1,4
prednisone,25-34,"Muscle Pain and Stiffness in Shoulder, Neck and Pelvis",10/17/08,5,5,Female,1,5
prednisone concentrate,12-Jul,Asthma,2/23/08,3,3,Male,0,2
prednisone concentrate,12-Jul,Asthma,1/17/08,4,4,Female,0,4
prednisone concentrate,12-Jul,Asthma,4/25/12,5,2,Female,0,3
prednisone concentrate, ,Asthma,6/20/08,5,3, ,3,5
prednisone concentrate, ,Bell's Palsy Paralysis of One Side of the Face,6/20/08,4,3, ,1,4
prednisone concentrate, ,Rheumatoid Arthritis,4/26/08,3,3,Female,2,3
prednisone concentrate, ,Asthma,2/17/08,3,3, ,0,3
prednisone concentrate, ,Skin Condition,1/18/08,4,2, ,0,3
prednisone concentrate, ,Allergic Reaction causing Serum Sickness,1/15/08,5,5,Female,0,5
prednisone concentrate, ,"Muscle Pain and Stiffness in Shoulder, Neck and Pelvis",3/28/13,5,5, ,0,5
prednisone concentrate, ,Other,2/1/13,5,3,Female,1,3
prednisone concentrate, ,Giant Hives,11/18/09,5,4, ,0,4
prednisone concentrate, ,Asthma,12/27/07,5,5,Male,0,5
prednisone concentrate, ,Obstructive Pulmonary Disease,12/14/07,5,4, ,8,4
prednisone concentrate, ,Skin Condition,10/19/07,5,4, ,1,4
prednisone concentrate, ,Rheumatoid Arthritis,10/19/12,5,5,Male,0,5
prednisone concentrate, ,Low Platelet Count and Bleeding from Immune Response,7/26/12,3,2,Female,1,3
prednisone concentrate, ,Asthma,9/4/09,3,3, ,0,3
prednisone concentrate, ,Inflammation of the Elbow and Surrounding Tissue,12/15/11,3,3, ,0,3
prednisone concentrate, ,Inflammatory Bowel Disease,12/3/11,5,1, ,0,3
prednisone concentrate, ,Skin Rash with Sloughing,4/9/09,5,5,Male,1,5
prednisone concentrate, ,Blistering Skin Diseases,3/29/09,3,3, ,0,3
prednisone concentrate, ,Inflammation of the Nose due to an Allergy,3/13/09,3,3, ,0,4
prednisone concentrate, ,Inflammation of the Joints due to Gout,9/27/11,5,5, ,2,5
prednisone concentrate, ,Cancer of Prostate that has Spread to Other Part of Body,5/9/11,5,2, ,0,1
prednisone concentrate, ,Asthma,1/6/09,4,5,Male,0,4
prednisone concentrate, ,Inflammation of the Nose due to an Allergy,12/30/08,4,4, ,1,5
prednisone concentrate, ,Rheumatoid Arthritis,12/9/08,4,4, ,1,3
prednisone concentrate, ,Sarcoidosis,8/11/10,5,5,Female,1,5
prednisone concentrate, ,Skin Condition,9/15/08,4,4, ,0,4
prednisone concentrate,13-18,Allergic Reaction causing Serum Sickness,7/2/10,5,5,Female,0,5
prednisone concentrate,13-18,Skin Condition,6/1/10,5,5,Male,0,5
prednisone concentrate,13-18,Skin Condition,3/26/10,5,5,Male,0,5
prednisone concentrate,13-18,Other,2/16/08,5,5,Female,0,5
prednisone concentrate,13-18,Skin Condition,9/18/07,3,3,Male,2,5
prednisone concentrate,13-18,Rheumatic Disease causing Pain & Stiffness in Backbone,4/1/11,1,1,Male,0,1
prednisone concentrate,19-24,Crohn's Disease,12/22/13,5,5,Male,0,5
prednisone concentrate,19-24,Inflammatory Bowel Disease,2/28/08,5,5,Female,2,5
prednisone concentrate,19-24,Chronic Malignant T-Cell Lymphoma of the Skin,11/13/07,2,2,Female,1,2
prednisone concentrate,19-24,Asthma,11/19/11,5,5,Female,2,5
prednisone concentrate,19-24,Other,3/17/09,5,5,Female,0,5
prednisone concentrate,19-24,Asthma,10/29/10,5,4,Female,0,4
prednisone concentrate,19-24,Other,12/1/08,2,2,Female,0,4
prednisone concentrate,25-34,Asthma,12/31/09,5,5,Female,0,5
prednisone concentrate,25-34,Joint Inflammatory Disease in Children and Young Adults,3/13/08,4,4,Female,0,4
prednisone concentrate,25-34,Disease in which Body has Immune Response Against Itself,12/7/09,1,1,Female,0,2
prednisone concentrate,25-34,Systemic Lupus Erythematosus,11/5/07,5,3,Female,3,5
prednisone concentrate,25-34,Asthma,11/1/07,5,2,Female,0,5
prednisone concentrate,25-34,Asthma,10/26/07,4,2,Female,0,5
prednisone concentrate,25-34,Other,6/19/12,1,1,Female,4,4
prednisone concentrate,25-34,Rheumatoid Arthritis,9/3/09,5,3,Female,0,2
prednisone concentrate,25-34,Inflammatory Bowel Disease,9/28/07,5,5,Female,7,5
prednisone concentrate,25-34,Addison's Disease,9/27/07,2,3,Female,4,4
prednisone concentrate,25-34,Allergic Reaction caused by a Drug,5/6/12,5,5,Female,0,5
prednisone concentrate,25-34,Atopic Dermatitis,5/22/09,3,3,Female,0,4
prednisone concentrate,25-34,Asthma,4/19/09,4,4,Male,1,4
prednisone concentrate,25-34,Asthma,4/19/09,3,5,Female,3,4
prednisone concentrate,25-34,Worsening of Asthma,3/6/09,5,5,Female,2,5
prednisone concentrate,25-34,Crohn's Disease,2/5/09,2,2,Male,0,1
prednisone concentrate,25-34,Giant Hives,12/19/08,4,1,Male,0,2
prednisone concentrate,25-34,Crohn's Disease,11/30/08,3,3,Male,0,4
prednisone concentrate,25-34,Disease in which Body has Immune Response Against Itself,9/23/10,3,3,Male,0,3
prednisone concentrate,25-34,Sarcoidosis,9/1/10,4,2,Female,1,4
prednisone concentrate,25-34,"Muscle Pain and Stiffness in Shoulder, Neck and Pelvis",10/17/08,5,5,Female,1,5
prednisone intensol, ,Inflammation of the Joints due to Gout,6/10/08,5,5, ,2,5
"prednisone tablet, delayed release (enteric coated)",12-Jul,Asthma,2/23/08,3,3,Male,0,2
"prednisone tablet, delayed release (enteric coated)",12-Jul,Asthma,1/17/08,4,4,Female,0,4
"prednisone tablet, delayed release (enteric coated)",12-Jul,Asthma,4/25/12,5,2,Female,0,3
"prednisone tablet, delayed release (enteric coated)", ,Asthma,2/17/08,3,3, ,0,3
"prednisone tablet, delayed release (enteric coated)", ,Skin Condition,1/18/08,4,2, ,0,3
"prednisone tablet, delayed release (enteric coated)", ,Allergic Reaction causing Serum Sickness,1/15/08,5,5,Female,0,5
"prednisone tablet, delayed release (enteric coated)", ,Asthma,6/20/08,5,3, ,3,5
"prednisone tablet, delayed release (enteric coated)", ,Bell's Palsy Paralysis of One Side of the Face,6/20/08,4,3, ,1,4
"prednisone tablet, delayed release (enteric coated)", ,Rheumatoid Arthritis,4/26/08,3,3,Female,2,3
"prednisone tablet, delayed release (enteric coated)", ,"Muscle Pain and Stiffness in Shoulder, Neck and Pelvis",3/28/13,5,5, ,0,5
"prednisone tablet, delayed release (enteric coated)", ,Other,2/1/13,5,3,Female,1,3
"prednisone tablet, delayed release (enteric coated)", ,Giant Hives,11/18/09,5,4, ,0,4
"prednisone tablet, delayed release (enteric coated)", ,Asthma,12/27/07,5,5,Male,0,5
"prednisone tablet, delayed release (enteric coated)", ,Obstructive Pulmonary Disease,12/14/07,5,4, ,8,4
"prednisone tablet, delayed release (enteric coated)", ,Skin Condition,10/19/07,5,4, ,1,4
"prednisone tablet, delayed release (enteric coated)", ,Rheumatoid Arthritis,10/19/12,5,5,Male,0,5
"prednisone tablet, delayed release (enteric coated)", ,Low Platelet Count and Bleeding from Immune Response,7/26/12,3,2,Female,1,3
"prednisone tablet, delayed release (enteric coated)", ,Asthma,9/4/09,3,3, ,0,3
"prednisone tablet, delayed release (enteric coated)", ,Inflammation of the Elbow and Surrounding Tissue,12/15/11,3,3, ,0,3
"prednisone tablet, delayed release (enteric coated)", ,Inflammatory Bowel Disease,12/3/11,5,1, ,0,3
"prednisone tablet, delayed release (enteric coated)", ,Inflammation of the Joints due to Gout,9/27/11,5,5, ,2,5
"prednisone tablet, delayed release (enteric coated)", ,Cancer of Prostate that has Spread to Other Part of Body,5/9/11,5,2, ,0,1
"prednisone tablet, delayed release (enteric coated)", ,Skin Rash with Sloughing,4/9/09,5,5,Male,1,5
"prednisone tablet, delayed release (enteric coated)", ,Blistering Skin Diseases,3/29/09,3,3, ,0,3
"prednisone tablet, delayed release (enteric coated)", ,Inflammation of the Nose due to an Allergy,3/13/09,3,3, ,0,4
"prednisone tablet, delayed release (enteric coated)", ,Asthma,1/6/09,4,5,Male,0,4
"prednisone tablet, delayed release (enteric coated)", ,Inflammation of the Nose due to an Allergy,12/30/08,4,4, ,1,5
"prednisone tablet, delayed release (enteric coated)", ,Rheumatoid Arthritis,12/9/08,4,4, ,1,3
"prednisone tablet, delayed release (enteric coated)", ,Sarcoidosis,8/11/10,5,5,Female,1,5
"prednisone tablet, delayed release (enteric coated)", ,Skin Condition,9/15/08,4,4, ,0,4
"prednisone tablet, delayed release (enteric coated)",13-18,Other,2/16/08,5,5,Female,0,5
"prednisone tablet, delayed release (enteric coated)",13-18,Allergic Reaction causing Serum Sickness,7/2/10,5,5,Female,0,5
"prednisone tablet, delayed release (enteric coated)",13-18,Skin Condition,6/1/10,5,5,Male,0,5
"prednisone tablet, delayed release (enteric coated)",13-18,Skin Condition,3/26/10,5,5,Male,0,5
"prednisone tablet, delayed release (enteric coated)",13-18,Skin Condition,9/18/07,3,3,Male,2,5
"prednisone tablet, delayed release (enteric coated)",13-18,Rheumatic Disease causing Pain & Stiffness in Backbone,4/1/11,1,1,Male,0,1
"prednisone tablet, delayed release (enteric coated)",19-24,Crohn's Disease,12/22/13,5,5,Male,0,5
"prednisone tablet, delayed release (enteric coated)",19-24,Inflammatory Bowel Disease,2/28/08,5,5,Female,2,5
"prednisone tablet, delayed release (enteric coated)",19-24,Chronic Malignant T-Cell Lymphoma of the Skin,11/13/07,2,2,Female,1,2
"prednisone tablet, delayed release (enteric coated)",19-24,Asthma,11/19/11,5,5,Female,2,5
"prednisone tablet, delayed release (enteric coated)",19-24,Other,3/17/09,5,5,Female,0,5
"prednisone tablet, delayed release (enteric coated)",19-24,Asthma,10/29/10,5,4,Female,0,4
"prednisone tablet, delayed release (enteric coated)",19-24,Other,12/1/08,2,2,Female,0,4
"prednisone tablet, delayed release (enteric coated)",25-34,Asthma,12/31/09,5,5,Female,0,5
"prednisone tablet, delayed release (enteric coated)",25-34,Joint Inflammatory Disease in Children and Young Adults,3/13/08,4,4,Female,0,4
"prednisone tablet, delayed release (enteric coated)",25-34,Disease in which Body has Immune Response Against Itself,12/7/09,1,1,Female,0,2
"prednisone tablet, delayed release (enteric coated)",25-34,Systemic Lupus Erythematosus,11/5/07,5,3,Female,3,5
"prednisone tablet, delayed release (enteric coated)",25-34,Asthma,11/1/07,5,2,Female,0,5
"prednisone tablet, delayed release (enteric coated)",25-34,Asthma,10/26/07,4,2,Female,0,5
"prednisone tablet, delayed release (enteric coated)",25-34,Other,6/19/12,1,1,Female,4,4
"prednisone tablet, delayed release (enteric coated)",25-34,Rheumatoid Arthritis,9/3/09,5,3,Female,0,2
"prednisone tablet, delayed release (enteric coated)",25-34,Inflammatory Bowel Disease,9/28/07,5,5,Female,7,5
"prednisone tablet, delayed release (enteric coated)",25-34,Addison's Disease,9/27/07,2,3,Female,4,4
"prednisone tablet, delayed release (enteric coated)",25-34,Allergic Reaction caused by a Drug,5/6/12,5,5,Female,0,5
"prednisone tablet, delayed release (enteric coated)",25-34,Atopic Dermatitis,5/22/09,3,3,Female,0,4
"prednisone tablet, delayed release (enteric coated)",25-34,Asthma,4/19/09,4,4,Male,1,4
"prednisone tablet, delayed release (enteric coated)",25-34,Asthma,4/19/09,3,5,Female,3,4
"prednisone tablet, delayed release (enteric coated)",25-34,Worsening of Asthma,3/6/09,5,5,Female,2,5
"prednisone tablet, delayed release (enteric coated)",25-34,Crohn's Disease,2/5/09,2,2,Male,0,1
"prednisone tablet, delayed release (enteric coated)",25-34,Giant Hives,12/19/08,4,1,Male,0,2
"prednisone tablet, delayed release (enteric coated)",25-34,Crohn's Disease,11/30/08,3,3,Male,0,4
"prednisone tablet, delayed release (enteric coated)",25-34,Disease in which Body has Immune Response Against Itself,9/23/10,3,3,Male,0,3
"prednisone tablet, delayed release (enteric coated)",25-34,Sarcoidosis,9/1/10,4,2,Female,1,4
"prednisone tablet, delayed release (enteric coated)",25-34,"Muscle Pain and Stiffness in Shoulder, Neck and Pelvis",10/17/08,5,5,Female,1,5
prefera ob,25-34,Other,5/24/12,5,5,Female,0,4
prefera ob,25-34,Pregnancy,4/22/09,4,5,Female,2,5
prefera ob,25-34,Other,4/25/08,5,5,Female,2,4
"pregabalin 200 mg capsule anticonvulsants, gaba-derivative-type", ,Other,11/26/17,3,4, ,0,3
"pregabalin 200 mg capsule anticonvulsants, gaba-derivative-type", ,Neuropathic Pain,8/14/08,5,1, ,9,1
pregnyl vial,19-24,An Insufficiency in Ovulation,5/11/08,3,3,Female,0,3
premarin, ,"""Change of Life"" Signs",11/5/10,4,4, ,1,4
premarin, ,Post-Menopausal Osteoporosis Prevention,4/27/10,5,5, ,0,5
premarin, ,Low Estrogen After Operation to Remove Ovaries,10/3/07,5,5, ,13,5
premarin,25-34,Primary Ovarian Failure,1/1/09,5,4,Female,0,3
premarin,25-34,Other,10/2/07,5,4,Female,3,4
premsyn pms, ,Pain,2/15/10,3,3, ,0,3
premsyn pms,25-34,Painful Periods,10/3/12,5,5,Female,0,5
prenatabs fa,25-34,Pregnancy,9/9/14,3,3,Female,0,4
prenatabs rx,25-34,Pregnancy,6/14/11,5,5,Female,0,5
prenatal multivitamins,25-34,Other,11/10/12,3,3,Female,0,3
prenatal plus,19-24,Pregnancy,10/24/09,4,4,Female,0,4
prenatal plus,25-34,Pregnancy,1/8/11,5,4,Female,2,5
prenatal plus,25-34,Pregnancy,11/23/09,5,5,Female,0,5
prenatal plus,25-34,Pregnancy,6/20/08,5,5,Female,2,5
prenate elite tablet,25-34,Other,1/14/08,5,3,Female,0,3
"preparation h suppository, rectal",25-34,Hemorrhoids,1/16/15,5,4,Female,0,4
prepopik 10 mg-3.5 gram-12 gram oral powder packet, ,Emptying of the Bowel,1/20/17,5,5, ,0,5
preservision areds,75 or over,Other,6/18/13,5,3,Female,0,2
prevacid,25-34,Medication Treatment for Healing Erosive Esophagitis,7/16/09,5,5,Female,0,5
"prevacid capsule,delayed release (enteric coated)", ,Condition in which Stomach Acid is Pushed Into the Esophagus,3/20/08,5,4,Female,2,4
"prevacid capsule,delayed release (enteric coated)",13-18,Condition in which Stomach Acid is Pushed Into the Esophagus,5/5/08,2,1,Female,2,2
"prevacid capsule,delayed release (enteric coated)",19-24,Excessive Production of Stomach Acid,7/12/12,5,5,Female,0,5
"prevacid capsule,delayed release (enteric coated)",25-34,Condition in which Stomach Acid is Pushed Into the Esophagus,1/22/09,5,3,Male,1,3
"prevacid capsule,delayed release (enteric coated)",25-34,Condition in which Stomach Acid is Pushed Into the Esophagus,12/22/07,5,5,Female,2,5
prevent,6-Mar,Treatment to Prevent Mineral Deficiency,4/22/08,2,5,Male,1,4
previfem, ,Birth Control,4/6/11,5,4, ,1,5
previfem,13-18,Abnormally Long or Heavy Periods,5/12/13,5,5,Female,0,5
previfem,19-24,Abnormally Long or Heavy Periods,5/9/09,5,5,Female,0,5
previfem,19-24,Painful Periods,2/26/08,4,5,Female,1,5
previfem,25-34,Birth Control,7/2/11,5,5,Female,2,5
prezista,25-34,HIV,8/19/12,5,5,Male,5,5
prezista,25-34,HIV,8/11/12,5,4,Female,3,5
priftin,19-24,TB involving the Lungs,1/3/10,1,1,Male,0,1
prilosec, ,Conditions of Excess Stomach Acid Secretion,11/11/11,4,4, ,0,4
prilosec, ,Heartburn,3/13/14,5,5, ,0,5
prilosec, ,Zollinger-Ellison Syndrome,8/30/11,4,4, ,0,4
prilosec, ,Condition in which Stomach Acid is Pushed Into the Esophagus,10/21/10,3,2, ,0,3
prilosec,19-24,Conditions of Excess Stomach Acid Secretion,9/21/09,5,4,Male,1,4
prilosec,25-34,Stomach Ulcer,10/22/07,5,5,Female,5,5
prilosec otc, ,Condition in which Stomach Acid is Pushed Into the Esophagus,12/5/09,5,4, ,0,4
prilosec otc, ,Other,1/3/08,5,1, ,4,2
prilosec otc,25-34,Treatment to Prevent Heartburn,2/4/09,4,5,Female,1,5
prilosec otc,25-34,Treatment to Prevent Heartburn,12/25/07,5,5,Male,3,5
primatene mist hfa aerosol with adapter, ,Asthma Attack,1/26/12,5,5, ,1,5
primatene mist hfa aerosol with adapter, ,Asthma,11/23/08,2,2, ,2,2
primatene mist hfa aerosol with adapter, ,Asthma,11/29/07,5,5, ,9,5
prinivil, ,High Blood Pressure,11/6/09,3,2, ,0,3
pristiq, ,Depression,7/20/14,5,4,Female,4,5
pristiq, ,Depression,1/25/10,2,2, ,0,2
pristiq, ,Depression,8/21/09,5,4, ,1,4
pristiq, ,Depression,10/30/12,3,3, ,4,2
pristiq, ,Major Depressive Disorder,9/23/11,5,1, ,0,1
pristiq, ,Depression,8/4/11,5,3, ,1,4
pristiq, ,Repeated Episodes of Anxiety,10/24/08,2,2, ,0,2
pristiq, ,Repeated Episodes of Anxiety,9/22/08,3,2, ,0,2
pristiq, ,Bipolar Depression,8/6/08,5,4, ,1,4
pristiq,19-24,Panic Disorder,10/29/09,5,4,Male,1,4
pristiq,19-24,Depression,10/27/09,5,1,Female,1,1
pristiq,25-34,Major Depressive Disorder,10/20/14,5,5,Female,1,5
pristiq,25-34,Depression,3/9/14,5,4,Female,0,4
pristiq,25-34,Depression,1/23/14,4,4,Female,2,3
pristiq,25-34,Posttraumatic Stress Syndrome,7/2/09,4,3, ,0,3
pristiq,25-34,Depression,5/13/09,5,5,Female,6,5
pristiq,25-34,Depression,5/4/09,5,5,Female,8,5
pristiq,25-34,Depression,10/10/12,5,5,Male,3,4
pristiq,25-34,Depression,6/26/12,5,5,Female,0,4
pristiq,25-34,Extreme Apprehension or Fear of Social Interaction,2/14/09,5,4,Female,1,5
pristiq,25-34,Major Depressive Disorder,3/26/11,5,5,Female,0,5
pristiq,25-34,Depression,3/16/11,5,5,Female,3,5
pristiq,25-34,Depression,1/10/11,5,4,Male,2,4
pristiq,25-34,Depression,12/21/08,5,5,Female,1,5
pristiq,25-34,Repeated Episodes of Anxiety,11/18/08,5,5,Female,1,5
pristiq,25-34,Other,11/18/08,5,5,Female,1,3
pristiq,25-34,Depression,11/8/08,4,5,Male,1,4
pristiq,25-34,Depression,11/8/08,4,5,Male,4,4
pristiq,25-34,Panic Disorder,10/10/10,5,4,Female,0,4
pristiq,25-34,Panic Disorder,8/4/10,5,4,Female,0,4
pristiq,25-34,Depression,9/27/08,5,3,Female,2,3
pristiq,25-34,Depression,4/19/10,5,4,Female,1,4
pristiq,25-34,Depression,4/4/10,4,4,Male,0,4
pristiq,25-34,Other,9/24/09,5,3,Female,0,3
proair hfa aerosol with adapter,12-Jul,Bronchitis,6/18/12,3,3,Female,0,1
proair respiclick 90 mcg/actuation breath activated,13-18,Bronchospasm,2/5/16,4,5,Female,0,4
procardia,25-34,Early Labor,6/2/11,3,1,Female,0,1
procardia,25-34,Early Labor,8/20/09,4,5,Female,1,4
prochlorperazine maleate powder, ,Other,2/25/14,5,4, ,1,2
prochlorperazine maleate powder, ,Other,1/18/11,5,5,Female,2,3
procrit vial, ,Anemia associated with Frequent Blood Donation,7/12/08,3,3,Male,1,3
"proctocort suppository, rectal",19-24,Hemorrhoids,4/10/16,5,1,Female,1,1
"prodrin 65 mg-20 mg-325 mg tablet non-opioid analgesic/antipyretic, non-salicylate",19-24,Other,4/7/10,4,1,Female,2,1
prograf, ,Prevent Kidney Transplant Rejection,3/20/11,5,4, ,0,4
prograf,13-18,Prevent Kidney Transplant Rejection,5/31/10,4,3,Male,0,4
prograf,25-34,Prevent Kidney Transplant Rejection,6/19/13,1,5,Female,0,1
prograf,25-34,Prevention of Liver Transplant Rejection,5/30/10,5,5,Female,2,5
prograf,25-34,Prevent Kidney Transplant Rejection,11/14/08,5,5,Female,0,5
prograf ampul,45-54,Rejection of Liver Transplant,1/21/10,5,5,Male,0,5
"promethazine hcl suppository, rectal",19-24,Nausea and Vomiting,11/27/07,4,5,Female,4,5
"promethazine hcl suppository, rectal",25-34,Excessive Vomiting in Pregnancy,7/16/08,5,3,Female,0,3
promethazine-codeine,45-54,Cough,8/16/13,5,3,Female,1,3
promethazine-codeine, ,Other,4/1/19,4,3,Female,0,4
promethazine-codeine,13-18,Cough,4/6/10,5,5,Female,1,5
promethazine-codeine,19-24,Cough,1/5/10,3,3,Male,0,3
promethazine-codeine,19-24,Cold Symptoms,10/12/07,5,5,Female,1,3
promethazine-codeine,25-34,Cold Symptoms,3/1/10,5,5,Male,0,5
promethazine-codeine,25-34,Cough,12/7/07,4,4,Female,0,4
prometrium, ,Other,6/17/11,3,3,Female,2,3
prometrium, ,Prevention of Abnormal Growth in Cells of Uterine Lining,12/16/07,3,4,Female,0,4
prometrium,25-34,Prevention of Abnormal Growth in Cells of Uterine Lining,11/7/07,3,1,Female,5,4
prometrium,25-34,Absence of Menstrual Periods in Woman Who Has Had Them,10/30/07,5,2,Female,0,1
prometrium,25-34,Absence of Menstrual Periods in Woman Who Has Had Them,8/30/09,5,5,Female,1,5
prometrium,25-34,Other,1/9/09,4,4,Female,1,5
promiseb cream,19-24,Other,12/31/10,5,5, ,3,5
propafenone hcl,19-24,Heart Ventricle Rhythm Problem,2/9/10,5,5,Male,0,5
propafenone hcl er,19-24,Heart Ventricle Rhythm Problem,2/9/10,5,5,Male,0,5
propofol vial,12-Jul,General Anesthesia,5/22/11,3,3, ,0,3
propofol vial,19-24,General Anesthesia,10/6/09,5,4,Male,0,4
propofol vial,25-34,General Anesthesia,4/18/08,5,5,Female,3,5
"propranolol capsule, extended release 24 hr (capsule, er hr)", ,High Blood Pressure,9/28/16,5,5, ,2,5
"propranolol capsule, extended release 24 hr (capsule, er hr)", ,Other,12/14/13,5,5, ,0,5
"propranolol capsule, extended release 24 hr (capsule, er hr)", ,High Blood Pressure,3/16/12,5,4, ,0,4
"propranolol capsule, extended release 24 hr (capsule, er hr)", ,Anxious,2/28/11,4,4, ,0,4
"propranolol capsule, extended release 24 hr (capsule, er hr)", ,Anxious,9/26/10,3,3, ,0,3
"propranolol capsule, extended release 24 hr (capsule, er hr)", ,Other,4/8/09,3,3, ,0,3
"propranolol capsule, extended release 24 hr (capsule, er hr)", ,Abnormal Heart Rhythm,1/3/08,5,5, ,4,5
